ticket,opening_time_utc,closing_time_utc,type,lots,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd
66787613,2022-07-12T13:39:13.456000,2022-07-12T14:21:14.041000,buy,0.05,XAUUSDm,1731.471,1728.248,0,0,0,0,-16.12
66799110,2022-07-12T13:48:59.815000,2022-07-12T14:18:58.317000,buy,0.05,XAGUSDm,18.945,18.883,0,0,0,0,-15.5
66708034,2022-07-12T11:56:57.936000,2022-07-12T13:46:00.440000,buy,0.1,XAGUSDm,18.895,18.907,0,0,0,0,6
66628715,2022-07-12T09:49:03.894000,2022-07-12T11:21:31.236000,buy,0.3,GBPUSDm,1.18235,1.187,0,0,0,0,139.5
66629578,2022-07-12T09:50:27.257000,2022-07-12T11:18:51.052000,buy,0.1,EURUSDm,1.0008,1.0045,0,0,0,0,37
66626942,2022-07-12T09:44:33.392000,2022-07-12T09:48:57.642000,sell,0.3,GBPUSDm,1.18192,1.18253,0,0,0,0,-18.3
66610062,2022-07-12T09:09:55.916000,2022-07-12T09:44:26.636000,buy,0.3,GBPUSDm,1.1828,1.18192,0,0,0,0,-26.4
66609085,2022-07-12T09:08:43.926000,2022-07-12T09:09:49.192000,sell,0.2,GBPUSDm,1.18201,1.18293,0,0,0,0,-18.4
66608997,2022-07-12T09:08:32.109000,2022-07-12T09:08:37.222000,sell,0.2,XAUUSDm,1735.306,1735.531,0,0,0,0,-4.5
66588443,2022-07-12T08:35:09.532000,2022-07-12T09:08:26.967000,buy,0.1,GBPUSDm,1.1835,1.18213,0,0,0,0,-13.7
66568743,2022-07-12T08:05:53.642000,2022-07-12T08:35:03.370000,sell,0.1,GBPUSDm,1.18293,1.18341,0,0,0,0,-4.8
66180969,2022-07-12T01:13:03.787000,2022-07-12T04:16:08.990000,buy,0.1,AUDUSDm,0.67212,0.6722,0,0,0,0,0.8
64346070,2022-07-08T11:36:51.965000,2022-07-12T01:11:33.310000,buy,0.2,XAUUSDm,1742.018,1725.183,0,0,0,0,-336.7
64256192,2022-07-08T09:10:31.384000,2022-07-08T11:36:39.027000,sell,0.15,XAUUSDm,1735.697,1742.01,0,0,0,0,-94.69
64257279,2022-07-08T09:12:12.243000,2022-07-08T11:36:35.447000,sell,0.2,GBPUSDm,1.1934,1.19971,0,0,0,0,-126.2
64190024,2022-07-08T08:01:28.436000,2022-07-08T09:10:10.330000,buy,0.1,GBPUSDm,1.19375,1.19334,0,0,0,0,-4.1
64005206,2022-07-08T04:58:24.392000,2022-07-08T09:10:02.294000,buy,0.2,AUDUSDm,0.68235,0.681,0,0,0,0,-27
64005106,2022-07-08T04:58:16.017000,2022-07-08T09:09:55.988000,buy,0.1,XAUUSDm,1742.137,1735.328,0,0,0,0,-68.09
63968524,2022-07-08T04:08:56.446000,2022-07-08T04:58:05.587000,sell,0.2,AUDUSDm,0.68225,0.68235,0,0,0,0,-2
63968292,2022-07-08T04:08:48.318000,2022-07-08T04:58:02.228000,sell,0.1,XAUUSDm,1741.868,1742.145,0,0,0,0,-2.77
63727007,2022-07-07T22:57:51.032000,2022-07-08T04:08:37.440000,buy,0.1,AUDUSDm,0.68408,0.68233,0,0,0,0,-17.5
63211501,2022-07-07T12:01:31.940000,2022-07-08T04:08:30.609000,buy,0.05,XAUUSDm,1743.206,1741.862,0,0,0,0,-6.72
63388359,2022-07-07T14:28:40.211000,2022-07-07T23:06:56.047000,sell,0.1,USDCADm,1.29938,1.29724,0,0,0,0,16.5
63211269,2022-07-07T12:01:19.069000,2022-07-07T12:01:23.783000,buy,0.1,XAUUSDm,1743.376,1743.201,0,0,0,0,-1.75
62992607,2022-07-07T07:02:57.685000,2022-07-07T11:05:43.843000,buy,0.1,GBPUSDm,1.19531,1.19845,0,0,0,0,31.4
62691772,2022-07-07T00:14:56.731000,2022-07-07T07:49:55.450000,buy,0.1,AUDUSDm,0.67723,0.68139,0,0,0,0,41.6
62148576,2022-07-06T14:14:33.282000,2022-07-06T15:29:40.293000,buy,0.2,USDCADm,1.30436,1.30623,0,0,0,0,28.63
62139893,2022-07-06T14:11:28.518000,2022-07-06T15:28:39.190000,sell,0.15,XAUUSDm,1755.387,1739.19,0,0,0,0,242.96
62068493,2022-07-06T13:40:59.192000,2022-07-06T14:14:15.226000,sell,0.1,USDCADm,1.30201,1.30462,0,0,0,0,-20.01
61956902,2022-07-06T12:08:14.074000,2022-07-06T14:11:21.019000,buy,0.1,XAUUSDm,1764.532,1755.269,0,0,0,0,-92.63
61896243,2022-07-06T10:56:47.862000,2022-07-06T12:08:04.583000,sell,0.05,XAUUSDm,1760.315,1764.553,0,0,0,0,-21.19
61751048,2022-07-06T08:02:14.884000,2022-07-06T11:36:32.540000,sell,0.1,GBPUSDm,1.19649,1.18942,0,0,0,0,70.7
61477629,2022-07-06T02:42:59.560000,2022-07-06T10:12:45.288000,sell,0.1,AUDUSDm,0.68103,0.67936,0,0,0,0,16.7
61004711,2022-07-05T14:32:49.622000,2022-07-05T23:20:36.427000,sell,0.1,USDCADm,1.30358,1.30315,0,0,0,0,3.3
61092029,2022-07-05T15:46:48.972000,2022-07-05T23:20:31.723000,buy,0.1,AUDUSDm,0.67752,0.67937,0,0,0,0,18.5
60667173,2022-07-05T11:11:59.799000,2022-07-05T13:44:43.110000,sell,0.05,XAUUSDm,1801.193,1790,0,0,0,0,55.97
60436126,2022-07-05T07:09:22.342000,2022-07-05T11:10:57.034000,sell,0.3,AUDUSDm,0.68346,0.67937,0,0,0,0,122.7
60445984,2022-07-05T07:13:25.869000,2022-07-05T11:10:43.514000,sell,0.08,GBPUSDm,1.20798,1.2015,0,0,0,0,51.84
60395871,2022-07-05T06:24:54.598000,2022-07-05T07:09:15.577000,buy,0.2,AUDUSDm,0.68594,0.68346,0,0,0,0,-49.6
60352305,2022-07-05T05:04:38.525000,2022-07-05T06:24:48.037000,sell,0.2,USDCADm,1.2853,1.28495,0,0,0,0,5.45
60353721,2022-07-05T05:07:40.724000,2022-07-05T06:20:19.378000,buy,0.1,AUDUSDm,0.6865,0.68575,0,0,0,0,-7.5
60139058,2022-07-04T22:56:44.834000,2022-07-05T05:04:23.566000,sell,0.1,AUDUSDm,0.68652,0.68629,0,0,0,0,2.3
59983438,2022-07-04T14:30:40.037000,2022-07-05T05:03:13.942000,buy,0.1,USDCADm,1.28776,1.28519,0,0,0,0,-20
59976209,2022-07-04T14:19:39.564000,2022-07-04T22:44:37.670000,sell,0.05,XAUUSDm,1808.477,1808.432,0,0,0,0,0.23
59912809,2022-07-04T12:25:40.863000,2022-07-04T14:18:38.910000,buy,0.1,XAUUSDm,1808.293,1808.439,0,0,0,0,1.46
59744542,2022-07-04T08:03:32.747000,2022-07-04T14:03:55.621000,buy,0.1,GBPUSDm,1.21157,1.21408,0,0,0,0,25.1
59908853,2022-07-04T12:19:58.462000,2022-07-04T12:25:27.025000,sell,0.15,XAUUSDm,1806.046,1808.403,0,0,0,0,-35.36
59908030,2022-07-04T12:19:09.317000,2022-07-04T12:19:46.476000,buy,0.1,XAUUSDm,1806.964,1806.066,0,0,0,0,-8.98
59899702,2022-07-04T12:05:44.364000,2022-07-04T12:19:00.842000,sell,0.05,XAUUSDm,1806.507,1808.239,0,0,0,0,-8.66
58419177,2022-07-01T14:11:07.446000,2022-07-01T14:55:14.499000,sell,0.09,USDCADm,1.29491,1.29177,0,0,0,0,21.88
58158860,2022-07-01T12:02:27.566000,2022-07-01T14:10:37.269000,buy,0.05,XAUUSDm,1790.741,1797.771,0,0,0,0,35.15
58016391,2022-07-01T09:15:34.953000,2022-07-01T11:35:50.417000,buy,0.2,GBPUSDm,1.20919,1.204,0,0,0,0,-103.8
57943334,2022-07-01T08:01:02.272000,2022-07-01T09:14:40.232000,buy,0.1,GBPUSDm,1.21122,1.20886,0,0,0,0,-23.6
57479408,2022-07-01T02:11:55.702000,2022-07-01T02:52:59.384000,buy,0.1,AUDUSDm,0.68896,0.68726,0,0,0,0,-17
57284972,2022-06-30T23:43:48.756000,2022-07-01T02:52:55.134000,buy,0.1,AUDUSDm,0.6899,0.68725,0,0,0,0,-26.5
56587844,2022-06-30T15:09:58.081000,2022-07-01T02:00:47.729000,sell,0.3,USDCADm,1.28924,1.2885,0,0,0,0,17.23
56557279,2022-06-30T14:56:20.587000,2022-06-30T15:09:50.412000,buy,0.3,USDCADm,1.28952,1.28933,0,0,0,0,-4.42
56495320,2022-06-30T14:37:48.251000,2022-06-30T14:55:56.248000,buy,0.3,USDCADm,1.29163,1.28917,0,0,0,0,-57.25
56479982,2022-06-30T14:32:53.664000,2022-06-30T14:37:39.350000,sell,0.2,USDCADm,1.29089,1.29163,0,0,0,0,-11.46
56400709,2022-06-30T14:06:20.346000,2022-06-30T14:28:21.146000,sell,0.1,USDCADm,1.28935,1.29216,0,0,0,0,-21.75
56172384,2022-06-30T12:55:24.441000,2022-06-30T13:59:41.471000,buy,0.3,GBPUSDm,1.21253,1.21596,0,0,0,0,102.9
55853096,2022-06-30T10:50:41.511000,2022-06-30T12:55:14.406000,sell,0.3,GBPUSDm,1.21203,1.21231,0,0,0,0,-8.4
55987800,2022-06-30T12:01:14.782000,2022-06-30T12:41:03.718000,buy,0.05,XAUUSDm,1805.315,1812.532,0,0,0,0,36.08
55768392,2022-06-30T09:35:06.020000,2022-06-30T10:50:33.054000,buy,0.3,GBPUSDm,1.21345,1.21201,0,0,0,0,-43.2
55741274,2022-06-30T09:15:34.740000,2022-06-30T09:34:05.945000,sell,0.2,GBPUSDm,1.21302,1.21337,0,0,0,0,-7
55752865,2022-06-30T09:21:56.603000,2022-06-30T09:34:00.816000,sell,0.3,AUDUSDm,0.68809,0.68849,0,0,0,0,-12
55531338,2022-06-30T05:42:46.020000,2022-06-30T09:15:26.324000,buy,0.2,AUDUSDm,0.68843,0.68824,0,0,0,0,-3.8
55541787,2022-06-30T06:05:03.076000,2022-06-30T09:15:22.277000,buy,0.1,GBPUSDm,1.21479,1.21309,0,0,0,0,-17
55521136,2022-06-30T05:22:31.536000,2022-06-30T05:42:38.598000,sell,0.2,AUDUSDm,0.68842,0.68846,0,0,0,0,-0.8
55335901,2022-06-29T23:06:37.875000,2022-06-30T05:22:17.037000,buy,0.1,AUDUSDm,0.68814,0.6884,0,0,0,0,2.6
54847381,2022-06-29T14:29:22.650000,2022-06-29T22:44:01.381000,buy,0.1,USDCADm,1.28759,1.28916,0,0,0,0,12.18
54520070,2022-06-29T11:59:48.550000,2022-06-29T14:03:18.582000,sell,0.05,XAUUSDm,1824.777,1817.773,0,0,0,0,35.02
54215668,2022-06-29T08:01:50.417000,2022-06-29T10:07:41.130000,sell,0.1,GBPUSDm,1.21971,1.21693,0,0,0,0,27.8
53452551,2022-06-28T12:57:13.374000,2022-06-29T04:14:09.983000,sell,0.1,XAUUSDm,1822.434,1821.033,0,0,0,0,14.01
53559728,2022-06-28T14:35:56.517000,2022-06-29T04:14:05.222000,buy,0.1,USDCADm,1.28688,1.28651,0,0,0,0,-2.88
53410937,2022-06-28T12:11:09.984000,2022-06-28T12:57:03.125000,buy,0.05,XAUUSDm,1825.14,1822.178,0,0,0,0,-14.81
52593584,2022-06-27T14:47:14.584000,2022-06-28T12:54:18.126000,buy,0.3,GBPUSDm,1.22995,1.2215,0,0,0,0,-253.5
52598643,2022-06-27T14:49:49.856000,2022-06-28T12:10:56.566000,buy,0.3,AUDUSDm,0.69398,0.69448,0,0,0,0,15
52592189,2022-06-27T14:46:20.854000,2022-06-28T06:08:19.310000,sell,0.1,USDCADm,1.28887,1.28441,0,0,0,0,34.72
52397639,2022-06-27T12:43:45.919000,2022-06-27T14:48:51.067000,sell,0.3,AUDUSDm,0.69111,0.69449,0,0,0,0,-101.4
52393685,2022-06-27T12:41:10.741000,2022-06-27T14:46:56.578000,sell,0.2,GBPUSDm,1.22396,1.22955,0,0,0,0,-111.8
52588770,2022-06-27T14:43:22.516000,2022-06-27T14:45:04.926000,buy,0.1,USDCADm,1.28956,1.28905,0,0,0,0,-3.96
52398809,2022-06-27T12:44:53.508000,2022-06-27T14:40:42.600000,sell,0.1,XAUUSDm,1829.217,1825.377,0,0,0,0,38.4
52339353,2022-06-27T12:01:20.399000,2022-06-27T12:44:12.217000,buy,0.05,XAUUSDm,1833.324,1829.235,0,0,0,0,-20.44
52078267,2022-06-27T07:02:11.265000,2022-06-27T12:43:04.316000,buy,0.3,AUDUSDm,0.69363,0.69101,0,0,0,0,-78.6
52083843,2022-06-27T07:05:29.663000,2022-06-27T12:40:58.185000,buy,0.1,GBPUSDm,1.22991,1.224,0,0,0,0,-59.1
51874504,2022-06-27T01:10:01.909000,2022-06-27T07:02:03.638000,sell,0.2,AUDUSDm,0.69229,0.69346,0,0,0,0,-23.4
51808796,2022-06-26T23:35:34.339000,2022-06-27T00:30:12.387000,buy,0.1,AUDUSDm,0.6954,0.69329,0,0,0,0,-21.1
48804494,2022-06-24T13:10:45.385000,2022-06-24T14:02:55.398000,buy,0.1,XAUUSDm,1822.021,1827.432,0,0,0,0,54.11
48628171,2022-06-24T09:00:02.065000,2022-06-24T14:02:24.802000,buy,0.2,GBPUSDm,1.22756,1.23148,0,0,0,0,78.4
48628323,2022-06-24T09:00:14.700000,2022-06-24T14:01:56.700000,buy,0.3,AUDUSDm,0.69054,0.69288,0,0,0,0,70.2
48728843,2022-06-24T11:52:06.606000,2022-06-24T13:05:17.055000,buy,0.05,XAUUSDm,1823.991,1817.112,0,0,0,0,-34.4
48585733,2022-06-24T08:03:12.054000,2022-06-24T09:00:09.117000,sell,0.2,AUDUSDm,0.69026,0.69054,0,0,0,0,-5.6
48585826,2022-06-24T08:03:20.078000,2022-06-24T08:59:56.308000,sell,0.1,GBPUSDm,1.22715,1.22766,0,0,0,0,-5.1
48240213,2022-06-23T23:52:37.185000,2022-06-24T08:02:57.645000,buy,0.1,AUDUSDm,0.69036,0.6902,0,0,0,0,-1.6
47981830,2022-06-23T14:30:27.374000,2022-06-23T16:22:25.625000,sell,0.1,USDCADm,1.29687,1.299,0,0,0,0,-16.4
47825746,2022-06-23T12:03:43.455000,2022-06-23T13:08:15.174000,buy,0.05,XAUUSDm,1829.24,1836.209,0,0,0,0,34.85
47767670,2022-06-23T10:14:10.635000,2022-06-23T13:08:11.534000,buy,0.3,GBPUSDm,1.22066,1.22571,0,0,0,0,151.5
47732684,2022-06-23T09:35:56.568000,2022-06-23T10:13:55.889000,sell,0.3,GBPUSDm,1.22037,1.22065,0,0,0,0,-8.4
47734191,2022-06-23T09:38:06.779000,2022-06-23T10:13:38.593000,buy,0.2,USDCADm,1.29762,1.29687,0,0,0,0,-11.57
47190066,2022-06-22T14:32:31.231000,2022-06-23T09:37:53.198000,sell,0.1,USDCADm,1.29433,1.29764,0,0,0,0,-25.51
47644595,2022-06-23T07:32:40.106000,2022-06-23T09:35:46.659000,buy,0.3,GBPUSDm,1.21961,1.22037,0,0,0,0,22.8
46886090,2022-06-22T09:58:25.508000,2022-06-23T07:31:28.785000,buy,0.2,GBPUSDm,1.2255,1.2188,0,0,0,0,-134
47420105,2022-06-22T23:07:04.368000,2022-06-23T00:30:45.147000,sell,0.1,AUDUSDm,0.69235,0.69025,0,0,0,0,21
46983808,2022-06-22T12:01:10.790000,2022-06-22T12:42:16.706000,buy,0.05,XAUUSDm,1837.126,1843,0,0,0,0,29.37
46823536,2022-06-22T08:08:00.966000,2022-06-22T09:57:36.191000,sell,0.1,GBPUSDm,1.21908,1.2245,0,0,0,0,-54.2
46089645,2022-06-21T11:21:30.589000,2022-06-22T05:40:38.932000,sell,0.25,XAUUSDm,1833.22,1825,0,0,0,0,205.5
46039400,2022-06-21T09:31:59.846000,2022-06-21T11:07:34.854000,buy,0.05,XAUUSDm,1837.19,1832,0,0,0,0,-25.95
45354348,2022-06-20T13:12:06.632000,2022-06-21T11:07:34.502000,buy,0.1,XAUUSDm,1841.008,1832.013,0,0,0,0,-89.95
45734269,2022-06-20T23:02:40.310000,2022-06-21T09:31:08.960000,buy,0.1,AUDUSDm,0.69626,0.69755,0,0,0,0,12.9
45397356,2022-06-20T14:28:27.516000,2022-06-21T09:31:02.130000,sell,0.1,USDCADm,1.29917,1.29146,0,0,0,0,59.7
45142880,2022-06-20T06:29:19.727000,2022-06-21T08:44:24.275000,buy,0.1,GBPUSDm,1.22396,1.23175,0,0,0,0,77.9
45319366,2022-06-20T12:01:54.277000,2022-06-20T13:11:43.325000,sell,0.05,XAUUSDm,1837.702,1841.162,0,0,0,0,-17.3
45129988,2022-06-20T06:09:32.705000,2022-06-20T07:39:39.716000,buy,0.3,AUDUSDm,0.69663,0.69802,0,0,0,0,41.7
45070278,2022-06-20T03:39:04.870000,2022-06-20T06:09:20.486000,sell,0.3,AUDUSDm,0.69593,0.69664,0,0,0,0,-21.3
45004416,2022-06-20T01:36:33.111000,2022-06-20T03:37:18.334000,sell,0.2,AUDUSDm,0.69358,0.696,0,0,0,0,-48.4
44955301,2022-06-19T23:38:34.534000,2022-06-20T01:36:24.241000,buy,0.1,AUDUSDm,0.69498,0.69354,0,0,0,0,-14.4
43851102,2022-06-17T12:04:17.726000,2022-06-17T14:13:29.334000,sell,0.05,XAUUSDm,1846.63,1840.891,0,0,0,0,28.69
43776350,2022-06-17T09:43:01.463000,2022-06-17T13:57:01.359000,sell,0.3,GBPUSDm,1.22788,1.22285,0,0,0,0,150.9
43747703,2022-06-17T08:50:02.752000,2022-06-17T09:42:49.835000,buy,0.2,GBPUSDm,1.23398,1.228,0,0,0,0,-119.6
43723538,2022-06-17T08:05:08.610000,2022-06-17T08:49:50.752000,sell,0.1,GBPUSDm,1.22912,1.2339,0,0,0,0,-47.8
43536896,2022-06-17T02:16:33.124000,2022-06-17T06:47:30.527000,sell,0.2,AUDUSDm,0.70281,0.69835,0,0,0,0,89.2
43471308,2022-06-16T22:58:44.670000,2022-06-17T02:15:41.863000,buy,0.1,AUDUSDm,0.70465,0.7028,0,0,0,0,-18.5
43198986,2022-06-16T15:12:52.056000,2022-06-16T15:27:31.756000,buy,0.2,XAUUSDm,1835.795,1842.525,0,0,0,0,134.6
43161023,2022-06-16T14:26:01.525000,2022-06-16T15:27:14.844000,sell,0.1,USDCADm,1.29483,1.29328,0,0,0,0,11.99
43073369,2022-06-16T12:49:12.644000,2022-06-16T15:12:40.249000,sell,0.1,XAUUSDm,1829.298,1835.315,0,0,0,0,-60.17
42982675,2022-06-16T12:34:01.962000,2022-06-16T12:34:23.317000,sell,0.05,XAUUSDm,1828.74,1831.82,0,0,0,0,-15.4
43025230,2022-06-16T12:03:33.810000,2022-06-16T12:33:55.525000,buy,0.05,XAUUSDm,1822.188,1827,0,0,0,0,24.06
42727633,2022-06-16T07:12:46.320000,2022-06-16T10:16:00.382000,buy,0.1,GBPUSDm,1.20971,1.21762,0,0,0,0,79.1
42142299,2022-06-15T16:25:03.523000,2022-06-15T18:38:03.020000,sell,0.1,XAUUSDm,1822.258,1828.57,0,0,0,0,-63.12
42089727,2022-06-15T14:44:42.024000,2022-06-15T18:38:02.993000,sell,0.1,XAUUSDm,1820.51,1828.57,0,0,0,0,-80.6
41759175,2022-06-15T08:07:04.376000,2022-06-15T16:07:57.803000,buy,0.3,GBPUSDm,1.20494,1.2052,0,0,0,0,7.8
42032218,2022-06-15T13:42:32.382000,2022-06-15T15:57:55.167000,sell,0.1,USDCADm,1.29392,1.2971,0,0,0,0,-24.52
41925485,2022-06-15T12:02:42.320000,2022-06-15T14:44:28.902000,buy,0.05,XAUUSDm,1831.937,1820.469,0,0,0,0,-57.34
40964500,2022-06-14T16:50:04.430000,2022-06-15T08:06:16.985000,sell,0.3,GBPUSDm,1.20051,1.20447,0,0,0,0,-118.8
40959356,2022-06-14T16:43:37.859000,2022-06-15T08:06:05.417000,buy,0.2,USDCADm,1.29546,1.29623,0,0,0,0,11.88
40805198,2022-06-14T14:27:49.581000,2022-06-14T16:47:39.025000,buy,0.2,GBPUSDm,1.20289,1.2004,0,0,0,0,-49.8
40561903,2022-06-14T11:50:27.950000,2022-06-14T16:45:45.792000,sell,0.05,XAUUSDm,1820.037,1814.356,0,0,0,0,28.41
40758851,2022-06-14T13:56:33.146000,2022-06-14T16:42:50.616000,sell,0.1,USDCADm,1.29178,1.29546,0,0,0,0,-28.41
40334543,2022-06-14T08:04:57.022000,2022-06-14T11:22:25.737000,buy,0.1,GBPUSDm,1.21774,1.20647,0,0,0,0,-112.7
39331601,2022-06-13T16:13:42.789000,2022-06-14T08:30:57.537000,sell,0.2,USDCADm,1.2844,1.29133,0,0,0,0,-107.33
39781548,2022-06-13T22:58:48.668000,2022-06-14T04:03:50.787000,buy,0.1,AUDUSDm,0.69357,0.69682,0,0,0,0,32.5
39177377,2022-06-13T14:31:35.487000,2022-06-13T16:13:25.487000,buy,0.1,USDCADm,1.28759,1.28411,0,0,0,0,-27.1
38801704,2022-06-13T12:02:11.266000,2022-06-13T12:50:33.705000,sell,0.05,XAUUSDm,1856.233,1843.17,0,0,0,0,65.32
38525964,2022-06-13T08:00:11.556000,2022-06-13T12:50:29.018000,sell,0.1,GBPUSDm,1.224,1.2191,0,0,0,0,49
38800832,2022-06-13T12:01:38.633000,2022-06-13T12:01:45.687000,sell,0.1,XAUUSDm,1856.653,1856.745,0,0,0,0,-0.92
